Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
2018-03-08,2018,3,8,0.18,-3.12,-1.48,0,0,0,0
2018-03-09,2018,3,9,4.52,-2.7,0.94,0,0.32,0.36,0
2018-03-10,2018,3,10,2.74,-3.34,-0.28,0,0,0.04,0
2018-03-11,2018,3,11,3.38,-4.6,-0.6,0,0,0,0
2018-03-12,2018,3,12,0.14,-3.44,-1.68,0,2.12,1.14,0.2
2018-03-13,2018,3,13,2.42,-3.48,-0.54,0,0.76,0.44,1.6
2018-03-14,2018,3,14,1.38,-3.68,-1.2,0,0.24,0.24,1
2018-03-15,2018,3,15,5.18,-5.06,0.06,0,0.36,0.36,0
2018-03-16,2018,3,16,0.08,-7.34,-3.64,0,0.04,0.04,0.2
2018-03-17,2018,3,17,5.42,-5.3,0.06,0,0,0,0
2018-03-18,2018,3,18,8.12,-5.2,1.48,0,0,0,0
2018-03-19,2018,3,19,0.6,-7.48,-3.46,0,0,0,0
2018-03-20,2018,3,20,2.54,-6.82,-2.16,0,0,0,0
2018-03-21,2018,3,21,5.68,-4.64,0.54,0,0,0,0
2018-03-22,2018,3,22,4.94,-4.02,0.48,0,0,0,0
2018-03-23,2018,3,23,4.48,-4.12,0.16,0,0,0,0
2018-03-24,2018,3,24,2.6,-5.2,-1.34,0,0,0,0
2018-03-25,2018,3,25,,-7.48,,0,0,0,0
2018-03-26,2018,3,26,7.86,-1.72,3.08,0,0,0,0
2018-03-27,2018,3,27,6.4,2.44,4.42,2.44,0,4.12,0
2018-03-28,2018,3,28,8.66,1.44,5.08,0,0,0,0
2018-03-29,2018,3,29,6.78,1.06,3.96,9.96,0,16.18,0.2
2018-03-30,2018,3,30,5.28,-0.54,2.38,0.08,0,0.14,0.2
2018-03-31,2018,3,31,8.42,-1.58,3.44,3.56,0,4.74,0
2018-04-01,2018,4,1,3.78,-3.28,0.24,0,0,0.04,0
2018-04-02,2018,4,2,6.8,-3.28,1.78,0,0,0,0
2018-04-03,2018,4,3,4.9,1.28,3.12,12.8,0.08,20.54,0
2018-04-04,2018,4,4,5.2,-3.68,0.78,0.96,1,3.9,0
2018-04-05,2018,4,5,2.16,-5.52,-1.68,0,0.12,0.08,0
2018-04-06,2018,4,6,4.9,-3.4,0.76,0.04,1.56,1.88,0.6
2018-04-07,2018,4,7,1.04,-5.3,-2.14,0,0,0,0
2018-04-08,2018,4,8,1.8,-4.64,-1.46,0,0,0,0
2018-04-09,2018,4,9,,-4.6,,0,0,0,0
2018-04-10,2018,4,10,5.68,-2.44,1.64,0.08,0.16,0.16,0
2018-04-11,2018,4,11,5.48,-0.7,2.4,0.88,0,1.26,0
2018-04-12,2018,4,12,13.5,-1.94,5.8,1.4,0,2.38,0
2018-04-13,2018,4,13,5.84,1.9,3.9,6.38,0,8.32,0
2018-04-14,2018,4,14,3.48,-4,-0.26,3.28,5.16,25.98,0.2
2018-04-15,2018,4,15,1.22,-3.74,-1.28,12.08,2.4,33.48,4.4
2018-04-16,2018,4,16,3.04,0.44,1.78,10.12,0,21.24,5.8
2018-04-17,2018,4,17,1.86,-1.48,0.18,0,0.68,0.68,3.4
2018-04-18,2018,4,18,4.36,0.5,2.46,0,0,0,4.6
2018-04-19,2018,4,19,3.98,-0.12,1.94,0,0,0,2.8
2018-04-20,2018,4,20,7.92,-1.52,3.22,0,0,0,1.2
2018-04-21,2018,4,21,13.4,-1.46,5.98,0,0,0,0
2018-04-22,2018,4,22,15.8,0.34,8.1,0,0,0,0
2018-04-23,2018,4,23,16.62,2.98,9.84,0,0,0,0
2018-04-24,2018,4,24,16.3,6.26,11.3,4.08,0,5.46,0
2018-04-25,2018,4,25,10.5,4.72,7.64,9.92,0,16.56,0
2018-04-26,2018,4,26,15.32,3.58,9.46,0.62,0,0.88,0
2018-04-27,2018,4,27,14.24,2.8,8.54,2.14,0,2.72,0
2018-04-28,2018,4,28,8.3,1.86,5.1,0.52,0,1.46,0
2018-04-29,2018,4,29,10.68,0.16,5.44,0,0.08,0.12,0
2018-04-30,2018,4,30,19.32,2.7,11.04,0,0,0,0
2018-05-01,2018,5,1,24.36,5.84,15.12,0,0,0,0
2018-05-02,2018,5,2,25.16,15.06,20.16,0.56,0,0.56,0
2018-05-03,2018,5,3,21.5,10.98,16.24,4.54,0,6.64,0
2018-05-04,2018,5,4,23.74,8,15.88,4.86,0,7.06,0
2018-05-05,2018,5,5,23.54,7.32,15.46,0.44,0,0.88,0
2018-05-06,2018,5,6,17.96,10.88,14.44,0.36,0,0.5,0
2018-05-07,2018,5,7,16.38,9.04,12.74,0,0,0,0
2018-05-08,2018,5,8,18.68,5.74,12.24,0,0,0,0
2018-05-09,2018,5,9,22.8,8.08,15.48,0.44,0,0.44,0
2018-05-10,2018,5,10,20.3,7.58,13.96,1.04,0,1.9,0
2018-05-11,2018,5,11,11.38,5.36,8.4,0,0,0,0
2018-05-12,2018,5,12,14.98,6.68,10.86,0,0,0,0
2018-05-13,2018,5,13,17.74,6.7,12.24,0,0,0,0
2018-05-14,2018,5,14,22.18,7.34,14.78,2.92,0,2.92,0
2018-05-15,2018,5,15,21.04,11.5,16.3,8.42,0,15.22,0
2018-05-16,2018,5,16,20.24,7.42,13.84,0,0,0,0
2018-05-17,2018,5,17,23.9,10.1,17.04,0,0,0,0
2018-05-18,2018,5,18,16.14,9.28,12.74,0,0,0,0
2018-05-19,2018,5,19,15.12,9.38,12.28,5.04,0,9.32,0
2018-05-20,2018,5,20,20.34,9.72,15.04,0,0,0.04,0
2018-05-21,2018,5,21,22.14,6.66,14.42,0.44,0,0.44,0
2018-05-22,2018,5,22,17.22,10.24,13.76,1.88,0,4.48,0
2018-05-23,2018,5,23,25.62,10.48,18.08,0,0,0,0
2018-05-24,2018,5,24,28.3,11.16,19.76,0,0,0,0
2018-05-25,2018,5,25,28.64,16.04,22.36,0,0,0,0
2018-05-26,2018,5,26,27.46,15.94,21.7,0.6,0,0.6,0
2018-05-27,2018,5,27,26.06,15.08,20.6,0,0,0,0
2018-05-28,2018,5,28,30.24,14.68,22.46,0,0,0,0
2018-05-29,2018,5,29,26.38,18,22.22,0,0,0,0
2018-05-30,2018,5,30,27.44,17.36,22.42,0.08,0,0.08,0
2018-05-31,2018,5,31,28.66,19.9,24.3,5.6,0,7.92,0
2018-06-01,2018,6,1,27.84,16.4,22.14,0,0,0,0
2018-06-02,2018,6,2,21.52,13.46,17.5,0,0,0,0
2018-06-03,2018,6,3,19.92,13.58,16.78,7.4,0,7.86,0
2018-06-04,2018,6,4,,13.32,,0.48,0,0.68,0
2018-06-05,2018,6,5,15.26,10.64,12.96,0.04,0,0.16,0
2018-06-06,2018,6,6,16.16,10.44,13.32,0,0,0,0
2018-06-07,2018,6,7,,,,0.04,0,0.04,0
2018-06-08,2018,6,8,22.6,12.92,17.78,0,0,0,0
2018-06-09,2018,6,9,23.96,12.14,18.08,0,0,0,0
2018-06-10,2018,6,10,21.68,13.42,17.58,0,0,0,0
2018-06-11,2018,6,11,22.34,11.4,16.88,0,0,0,0
2018-06-12,2018,6,12,26.1,10.98,18.54,1.04,0,1.04,0
2018-06-13,2018,6,13,28.2,16.76,22.52,1.2,0,4,0
2018-06-14,2018,6,14,24.6,14.38,19.52,0,0,0.04,0
2018-06-15,2018,6,15,25.34,12.16,18.76,0,0,0,0
2018-06-16,2018,6,16,28.64,13.04,20.86,0,0,0,0
2018-06-17,2018,6,17,31.06,16.14,23.64,0,0,0,0
2018-06-18,2018,6,18,32.08,19.22,25.68,2.96,0,7.06,0
2018-06-19,2018,6,19,23.36,16.02,19.72,0,0,0,0
2018-06-20,2018,6,20,24.98,14.46,19.74,0,0,0,0
2018-06-21,2018,6,21,22.16,14.48,18.36,0,0,0,0
2018-06-22,2018,6,22,22.16,12.08,17.16,0.8,0,1.28,0
2018-06-23,2018,6,23,19.04,15.98,17.52,3.12,0,6.48,0
2018-06-24,2018,6,24,21.18,15.72,18.48,10.68,0,17.26,0
2018-06-25,2018,6,25,22.9,13.2,18.08,0,0,0,0
2018-06-26,2018,6,26,23.02,10.86,16.98,1.16,0,1.16,0
2018-06-27,2018,6,27,20.96,16.46,18.74,3.16,0,6.72,0
2018-06-28,2018,6,28,29.22,18.72,24,0,0,0,0
2018-06-29,2018,6,29,31.54,18.48,25.02,0,0,0,0
2018-06-30,2018,6,30,33.52,20.74,27.16,0,0,0,0
2018-07-01,2018,7,1,33.22,22.6,27.94,0,0,0,0
2018-07-02,2018,7,2,32.7,20.82,26.8,0.12,0,0.12,0
2018-07-03,2018,7,3,30.38,17.8,24.1,0,0,0,0
2018-07-04,2018,7,4,32.02,18.88,25.48,0,0,0,0
2018-07-05,2018,7,5,33.12,20.76,26.98,9.38,0,13.54,0
2018-07-06,2018,7,6,23.9,16.94,20.44,0,0,0,0
2018-07-07,2018,7,7,25.88,13.66,19.8,0,0,0,0
2018-07-08,2018,7,8,28.6,14.92,21.78,0,0,0,0
2018-07-09,2018,7,9,31.54,15.64,23.6,0,0,0,0
2018-07-10,2018,7,10,29.62,19.88,24.8,0,0,0,0
2018-07-11,2018,7,11,26.84,16.72,21.82,0,0,0,0
2018-07-12,2018,7,12,,,,0,0,0,0
2018-07-13,2018,7,13,30.32,,,0,0,0,0
2018-07-14,2018,7,14,,,,0.04,0,0.04,0
2018-07-15,2018,7,15,30.58,,,0,0,0,0
2018-07-16,2018,7,16,,,,18.56,0,19.96,0
2018-07-17,2018,7,17,27.3,18.08,22.7,0,0,0,0
2018-07-18,2018,7,18,24.02,15.7,19.88,0,0,0,0
2018-07-19,2018,7,19,27.04,14.12,20.6,0,0,0,0
2018-07-20,2018,7,20,28.56,17.26,22.92,0.28,0,0.28,0
2018-07-21,2018,7,21,25.52,18.7,22.12,2.4,0,2.72,0
2018-07-22,2018,7,22,23.6,17.06,20.34,8.34,0,16.62,0
2018-07-23,2018,7,23,26.98,19.96,23.48,0.12,0,0.12,0
2018-07-24,2018,7,24,29.2,21.44,25.34,3.72,0,10,0
2018-07-25,2018,7,25,28.96,19.6,24.32,0,0,0,0
2018-07-26,2018,7,26,28.38,16.8,22.6,2.44,0,2.54,0
2018-07-27,2018,7,27,26.38,17.42,21.92,3.16,0,3.16,0
2018-07-28,2018,7,28,23.52,15.48,19.52,0.2,0,0.2,0
2018-07-29,2018,7,29,25.58,13.54,19.56,4.56,0,4.56,0
2018-07-30,2018,7,30,25.7,16.02,20.88,0.64,0,0.64,0
2018-07-31,2018,7,31,24.98,17.92,21.48,0,0,0,0
2018-08-01,2018,8,1,26.5,20.8,23.66,0.56,0,0.56,0
2018-08-02,2018,8,2,28.58,18.96,23.78,0,0,0,0
2018-08-03,2018,8,3,28.08,19.1,23.6,0,0,0,0
2018-08-04,2018,8,4,30.16,19.14,24.68,0,0,0,0
2018-08-05,2018,8,5,32.6,19.08,25.86,0,0,0,0
2018-08-06,2018,8,6,32.3,21.36,26.86,11.48,0,16.12,0
2018-08-07,2018,8,7,28.16,20.18,24.2,3.92,0,30.02,0
2018-08-08,2018,8,8,25.7,18.94,22.34,8.82,0,14.96,0
2018-08-09,2018,8,9,29.04,16.74,22.92,1.96,0,4.92,0
2018-08-10,2018,8,10,25.24,16.92,21.1,0,0,0,0
2018-08-11,2018,8,11,26.78,15.42,21.12,0.92,0,0.92,0
2018-08-12,2018,8,12,27.66,18.82,23.24,0,0,0,0
2018-08-13,2018,8,13,27.06,18.84,22.96,0,0,0,0
2018-08-14,2018,8,14,30.5,21.04,25.76,0,0,0,0
2018-08-15,2018,8,15,31.32,20.6,25.98,0,0,0,0
2018-08-16,2018,8,16,29.5,20,24.78,0.84,0,1.02,0
2018-08-17,2018,8,17,28,,,9.08,0,21.6,0
2018-08-18,2018,8,18,24.32,18.78,21.58,0.08,0,0.08,0
2018-08-19,2018,8,19,24.6,16.78,20.7,0,0,0,0
2018-08-20,2018,8,20,25.14,18.08,21.62,2.4,0,2.4,0
2018-08-21,2018,8,21,25.46,19.84,22.68,16.52,0,32.74,0
2018-08-22,2018,8,22,21.5,16,18.78,0.34,0,0.42,0
2018-08-23,2018,8,23,26.76,14.54,20.66,0,0,0,0
2018-08-24,2018,8,24,26.52,15.4,21,0,0,0,0
2018-08-25,2018,8,25,24.9,19.58,22.26,8.52,0,11.98,0
2018-08-26,2018,8,26,28.78,19.72,24.28,0.24,0,0.24,0
2018-08-27,2018,8,27,27.36,19.46,23.42,0.28,0,1.46,0
2018-08-28,2018,8,28,31.36,23.12,27.26,0,0,0,0
2018-08-29,2018,8,29,28.88,18.7,23.82,0.4,0,0.4,0
2018-08-30,2018,8,30,19.16,14.64,16.9,0.06,0,0.06,0
2018-08-31,2018,8,31,23.22,15.38,19.34,0,0,0,0
2018-09-01,2018,9,1,27.42,15.1,21.26,0,0,0,0
2018-09-02,2018,9,2,28.4,21.68,25.06,0.32,0,0.32,0
2018-09-03,2018,9,3,30.94,21.4,26.16,0,0,0.2,0
2018-09-04,2018,9,4,27.9,19.18,23.54,0,0,0,0
2018-09-05,2018,9,5,32.5,20.48,26.52,0.62,0,0.84,0
2018-09-06,2018,9,6,25.88,17.92,21.92,0.28,0,0.44,0
2018-09-07,2018,9,7,23.78,15.78,19.8,0,0,0,0
2018-09-08,2018,9,8,17.46,12.24,14.86,0,0,0,0
2018-09-09,2018,9,9,16.22,,,3.4,0,3.4,0
2018-09-10,2018,9,10,16.34,12.3,14.34,13,0,24.8,0
2018-09-11,2018,9,11,20.4,13.92,17.18,0.04,0,0.04,0
2018-09-12,2018,9,12,23.44,12.58,18.06,0,0,0,0
2018-09-13,2018,9,13,24.92,16.24,20.6,0,0,0,0
2018-09-14,2018,9,14,27.7,18.98,23.36,0,0,0,0
2018-09-15,2018,9,15,28.62,20.14,24.4,0,0,0,0
2018-09-16,2018,9,16,28.18,19.16,23.7,0,0,0,0
2018-09-17,2018,9,17,27.12,18.8,22.98,0,0,0,0
2018-09-18,2018,9,18,27.26,16.16,21.72,0,0,0,0
2018-09-19,2018,9,19,21.12,14.06,17.62,0,0,0,0
2018-09-20,2018,9,20,20.68,14.04,17.36,0,0,0,0
2018-09-21,2018,9,21,31.16,13.74,22.46,1.64,0,1.64,0
2018-09-22,2018,9,22,16.52,9.56,13.08,0,0,0,0
2018-09-23,2018,9,23,19.26,7.08,13.18,0,0,0,0
2018-09-24,2018,9,24,19.34,10.16,14.76,2.08,0,3.62,0
2018-09-25,2018,9,25,21.4,15.72,18.58,3.4,0,7.94,0
2018-09-26,2018,9,26,22.7,12.44,17.56,0.12,0,0.12,0
2018-09-27,2018,9,27,17.72,8.84,13.3,0,0,0,0
2018-09-28,2018,9,28,23.04,9.86,16.44,2.84,0,4.2,0
2018-09-29,2018,9,29,16.78,8.76,12.78,0.12,0,0.2,0
2018-09-30,2018,9,30,13.02,9.04,11.04,7.4,0,10.6,0
2018-10-01,2018,10,1,12.1,7.92,10.02,5.16,0,8.36,0
2018-10-02,2018,10,2,13.38,9.34,11.4,4.84,0,9.02,0
2018-10-03,2018,10,3,18.52,11.1,14.84,1.16,0,1.16,0
2018-10-04,2018,10,4,21.5,8.5,15.02,2.14,0,5.14,0
2018-10-05,2018,10,5,12.52,5,8.78,0.4,0,0.4,0
2018-10-06,2018,10,6,16.64,9.52,13.1,1.28,0,1.98,0
2018-10-07,2018,10,7,14.76,11.7,13.26,2.68,0,5.38,0
2018-10-08,2018,10,8,15.14,10.52,12.86,1.14,0,1.14,0
2018-10-09,2018,10,9,27.52,13.5,20.52,0,0,0,0
2018-10-10,2018,10,10,26.22,17.64,21.98,0.12,0,0.12,0
2018-10-11,2018,10,11,22.16,9.42,15.82,0.1,0,0.1,0
2018-10-12,2018,10,12,11.32,5.72,8.54,1.04,0,1.16,0
2018-10-13,2018,10,13,10.12,3.56,6.86,0.32,0,0.84,0
2018-10-14,2018,10,14,14.8,2.32,8.6,0.32,0,0.32,0
2018-10-15,2018,10,15,13.54,3.76,8.66,1.04,0,1.94,0
2018-10-16,2018,10,16,12.3,2.44,7.42,0,0,0,0
2018-10-17,2018,10,17,9.24,1.94,5.62,0.32,0.06,0.38,0
2018-10-18,2018,10,18,8.44,-0.6,3.94,0,0,0,0
2018-10-19,2018,10,19,14.94,5.34,10.18,0,0,0,0
2018-10-20,2018,10,20,12.4,4.16,8.3,0.04,0,0.04,0
2018-10-21,2018,10,21,6.68,0.58,3.66,0,0,0,0
2018-10-22,2018,10,22,11.08,2.22,6.68,0.12,0,0.12,0
2018-10-23,2018,10,23,9.88,0.84,5.38,1.06,0,1.92,0
2018-10-24,2018,10,24,5.7,1.92,3.84,0.08,0,0.14,0
2018-10-25,2018,10,25,8.1,1.74,4.94,0.04,0,0.04,0
2018-10-26,2018,10,26,8.16,4.04,6.14,0,0,0,0
2018-10-27,2018,10,27,7,0.9,3.98,3.8,1.48,8.08,0
2018-10-28,2018,10,28,6.14,0.96,3.56,0.28,0.28,1.14,0
2018-10-29,2018,10,29,9.14,1.38,5.3,0.28,0,0.44,0
2018-10-30,2018,10,30,11.32,-1.1,5.14,4,0,4.12,0
2018-10-31,2018,10,31,13.12,4.96,9.04,7.54,0,11.84,0
2018-11-01,2018,11,1,8.1,4.54,6.34,18.64,0,32.18,0
2018-11-02,2018,11,2,5.8,3.74,4.78,3.28,0,4.8,0
2018-11-03,2018,11,3,7.16,1.84,4.5,0.52,0,1.14,0
2018-11-04,2018,11,4,7.26,-2.24,2.54,0.24,0,0.28,0
2018-11-05,2018,11,5,,,,1.84,0,1.96,0
2018-11-06,2018,11,6,16.14,8.34,12.24,2.86,0,5.22,0
2018-11-07,2018,11,7,9.04,4.6,6.84,0.28,0,0.38,0
2018-11-08,2018,11,8,6.22,2.58,4.42,0.2,0,0.26,0
2018-11-09,2018,11,9,4.3,0.76,2.54,4.7,2,11.46,0.4
2018-11-10,2018,11,10,3.1,-2.18,0.48,0,0,0,0
2018-11-11,2018,11,11,4.04,-2.06,1,0,0,0,0
2018-11-12,2018,11,12,6.2,0.88,3.56,1.2,0,1.6,0
2018-11-13,2018,11,13,1.96,-2.96,-0.5,0.16,0.28,0.48,0.2
2018-11-14,2018,11,14,0.66,-5.28,-2.34,0,0.16,0.08,0
2018-11-15,2018,11,15,0.9,-4.9,-2.04,0,5.32,10.66,0.8
2018-11-16,2018,11,16,2.94,-0.12,1.44,0.04,2.36,5.46,6.6
2018-11-17,2018,11,17,3.08,-2.32,0.4,0,0.04,0.08,3
2018-11-18,2018,11,18,2.48,-4.44,-1,0,0,0,1.6
2018-11-19,2018,11,19,4.36,-1.74,1.32,0,0.24,0.12,1.4
2018-11-20,2018,11,20,1.84,-2.82,-0.48,0,0.24,0.26,1.2
2018-11-21,2018,11,21,1.02,-11.74,-5.36,0,0.24,0.24,0.6
2018-11-22,2018,11,22,-5.1,-13.4,-9.28,0,0,0,0.6
2018-11-23,2018,11,23,2.84,-7.98,-2.6,0,0,0,0.6
2018-11-24,2018,11,24,6.18,-0.68,2.78,2.34,0,4.1,0.6
2018-11-25,2018,11,25,7.72,3.34,5.56,1.88,0,1.92,0
2018-11-26,2018,11,26,6.04,1.78,3.92,12.44,0,22.66,0
2018-11-27,2018,11,27,2.22,-1.3,0.48,0.04,0.48,0.84,0
2018-11-28,2018,11,28,3.4,-1.58,0.92,0,0.16,0.16,0.6
2018-11-29,2018,11,29,2.44,0.28,1.38,0,0,0,0
2018-11-30,2018,11,30,2.22,0.28,1.26,0,0.04,0.08,0
2018-12-01,2018,12,1,3.82,0.36,2.12,2.52,0.16,4.08,0
2018-12-02,2018,12,2,10.62,3.04,6.88,3.16,0,7.48,0
2018-12-03,2018,12,3,5.9,-1.2,2.36,0.88,0.56,1.84,0.4
2018-12-04,2018,12,4,-0.02,-5.06,-2.56,0,0,0,0.2
2018-12-05,2018,12,5,1.62,-7.02,-2.74,0,0.08,0.08,0
2018-12-06,2018,12,6,1.92,-3.7,-0.92,0,0.3,0.18,0
2018-12-07,2018,12,7,-3.28,-9.3,-6.32,0,0.36,0.18,0.8
2018-12-08,2018,12,8,0.48,-6.24,-2.9,0,0.2,0.28,0.6
2018-12-09,2018,12,9,0.96,-5.46,-2.26,0,0,0,0.4
2018-12-10,2018,12,10,1.42,-0.98,0.22,0,0.04,0,0
2018-12-11,2018,12,11,0.46,-3.06,-1.3,0,0.24,0.2,0
2018-12-12,2018,12,12,1.18,-1.92,-0.36,0,0.96,0.7,0.2
2018-12-13,2018,12,13,2.58,-1.16,0.68,0.36,0.32,1.2,1.6
2018-12-14,2018,12,14,5.28,-0.72,2.3,1.92,0,3.32,0.2
2018-12-15,2018,12,15,4.06,-0.22,1.92,0,0,0,0
2018-12-16,2018,12,16,,,,0,0,0,0
2018-12-17,2018,12,17,,,,0,0,0,0
2018-12-18,2018,12,18,-0.32,-5.94,-3.14,0,0,0,0
2018-12-19,2018,12,19,5.86,-3.48,1.2,0,0,0,0
2018-12-20,2018,12,20,5.34,-1.46,1.96,5.2,0,6.72,0
2018-12-21,2018,12,21,5.36,-0.2,2.58,4.28,0,9.3,0.2
2018-12-22,2018,12,22,-0.02,-2.1,-1.06,0,0,0,0
2018-12-23,2018,12,23,0.94,-1.66,-0.38,0,0.2,0.32,0
2018-12-24,2018,12,24,1.94,-2.04,-0.06,0.08,0.12,0.24,0
2018-12-25,2018,12,25,1.08,-2.6,-0.76,0,0,0.04,0
2018-12-26,2018,12,26,2.4,-5.12,-1.38,0,0,0,0
2018-12-27,2018,12,27,4.1,-7.44,-1.68,2.92,0,4.82,0
2018-12-28,2018,12,28,11.08,1.9,6.5,1.92,0,2.7,0.2
2018-12-29,2018,12,29,2.28,-6.24,-2.02,0,0.32,0.28,0
2018-12-30,2018,12,30,1.02,-6.54,-2.78,0,0.6,0.86,1.2
2018-12-31,2018,12,31,5.24,-3.6,0.84,7.34,0,12.88,0.6
2019-01-01,2019,1,1,4.5,-6.56,-1.04,0.12,0,0.28,0
2019-01-02,2019,1,2,-0.5,-9.36,-4.94,0,1.84,2.44,0
2019-01-03,2019,1,3,1.28,-2.46,-0.6,0,0.04,0.04,2.8
2019-01-04,2019,1,4,7.58,-0.16,3.74,0,0,0,2.2
2019-01-05,2019,1,5,3.78,-1.04,1.4,0,0,0,0.8
2019-01-06,2019,1,6,3.72,-6.44,-1.38,0,0,0,0.2
2019-01-07,2019,1,7,5.26,-8.52,-1.64,1.2,0,2.22,0.2
2019-01-08,2019,1,8,7.84,1.46,4.66,1.36,0,2.72,0
2019-01-09,2019,1,9,2.34,-4,-0.84,0,0.12,0.46,0
2019-01-10,2019,1,10,-4.52,-10.66,-7.6,0,0,0,0.2
2019-01-11,2019,1,11,-7.32,-13.4,-10.38,0,0,0,0
2019-01-12,2019,1,12,-4.48,-8.92,-6.7,0,0,0,0.2
2019-01-13,2019,1,13,-5.32,-11.74,-8.56,0,0,0,0.2
2019-01-14,2019,1,14,-0.72,-8.62,-4.7,0,0,0,0.2
2019-01-15,2019,1,15,0.48,-3.8,-1.68,0,0,0,0.2
2019-01-16,2019,1,16,-0.14,-10.52,-5.36,0,0.08,0.24,0.2
2019-01-17,2019,1,17,-2.9,-13.06,-8,0,0.48,0.4,0.2
2019-01-18,2019,1,18,0.2,-8.96,-4.38,0,0.32,0.62,1
2019-01-19,2019,1,19,-9.6,-15.96,-12.82,0,3.08,5.1,0.8
2019-01-20,2019,1,20,-14.6,-21.42,-18.04,0,0.4,0.84,5.2
2019-01-21,2019,1,21,-11.38,-22.24,-16.8,0,0,0,3.6
2019-01-22,2019,1,22,0.26,-18.54,-9.16,0,1.08,1.36,3.2
2019-01-23,2019,1,23,5.44,-1.72,1.86,2.76,0.8,8,4
2019-01-24,2019,1,24,3.04,-2.6,0.2,0.08,0.04,1.78,1.4
2019-01-25,2019,1,25,-3.22,-10.54,-6.88,0,0.24,0.24,1.4
2019-01-26,2019,1,26,-5.5,-13.3,-9.42,0,1.88,1.24,1.6
2019-01-27,2019,1,27,-4.8,-13.9,-9.36,0,2,3.88,7
2019-01-28,2019,1,28,-4.78,-19.36,-12.08,0,10.96,11.64,5.2
2019-01-29,2019,1,29,-1.42,-14.36,-7.92,0,1.4,1.58,20.8
2019-01-30,2019,1,30,-14.72,-21.08,-17.92,0,0.04,0.08,18
2019-01-31,2019,1,31,-13.28,-21.76,-17.54,0,0,0,17.4
2019-02-01,2019,2,1,-9.24,-18.7,-14,0,0,0,16
2019-02-02,2019,2,2,1.04,-14.32,-6.68,0.08,0,0.08,13
2019-02-03,2019,2,3,7.16,-0.46,3.38,0.12,0,0.12,11
2019-02-04,2019,2,4,11.42,4.1,7.78,0.88,0,1.3,5.2
2019-02-05,2019,2,5,7.6,-5.86,0.9,0,0.4,1.44,1.2
2019-02-06,2019,2,6,-1.22,-6.38,-3.82,3.76,0.8,8.7,0.8
2019-02-07,2019,2,7,4.32,-3.14,0.62,0.28,0,0.52,2.2
2019-02-08,2019,2,8,3.9,-8.76,-2.46,0,0.08,0.12,1.4
2019-02-09,2019,2,9,-3.3,-9.56,-6.46,0,0,0,1.4
2019-02-10,2019,2,10,-3.14,-8.86,-6,0,0.96,0.58,1.4
2019-02-11,2019,2,11,-3.3,-6.42,-4.88,0,0.32,0.58,3
2019-02-12,2019,2,12,1.18,-7.78,-3.32,2.44,3.88,15.36,3
2019-02-13,2019,2,13,0.48,-4.96,-2.26,0,1.36,1.8,6.6
2019-02-14,2019,2,14,,,,0.4,0,0.78,6.8
2019-02-15,2019,2,15,3.72,-3.56,0.08,0.28,0.08,0.74,5
2019-02-16,2019,2,16,-2.48,-8.36,-5.44,0,0.04,0.08,4.2
2019-02-17,2019,2,17,-5.68,-11.12,-8.44,0,1.28,0.8,4.2
2019-02-18,2019,2,18,-4.86,-12.02,-8.46,0,0.9,1.06,7.4
2019-02-19,2019,2,19,-3.12,-14.88,-9,0,0,0,7
2019-02-20,2019,2,20,0.96,-10.96,-5.02,0.76,0.04,1.68,6.2
2019-02-21,2019,2,21,3.64,-2.18,0.76,0,0,0.04,4.8
2019-02-22,2019,2,22,2.26,-4.02,-0.9,0,0,0,3.8
2019-02-23,2019,2,23,2.36,-4.98,-1.34,1.4,0,1.4,3.6
2019-02-24,2019,2,24,6.42,-2.14,2.16,1.4,0.32,5.28,3
2019-02-25,2019,2,25,-2.6,-7.28,-4.94,0,0.36,0.28,3
2019-02-26,2019,2,26,-5.26,-10.68,-7.98,0,0.08,0.12,3.2
2019-02-27,2019,2,27,-7.98,-12.9,-10.44,0,7.04,7.26,3
2019-02-28,2019,2,28,-5.96,-17.04,-11.52,0,0,0.04,13.2
2019-03-01,2019,3,1,-0.04,-11.62,-5.86,0,0,0,11.2
2019-03-02,2019,3,2,-0.64,-5.66,-3.18,0,1.8,2.52,9.8
2019-03-03,2019,3,3,-1.36,-8.2,-4.8,0,0.16,0.24,11.4
2019-03-04,2019,3,4,-7.06,-13.56,-10.34,0,0,0.04,10
2019-03-05,2019,3,5,-7.86,-13.94,-10.92,0,0,0.04,9.2
2019-03-06,2019,3,6,-8.2,-13.36,-10.8,0,0,0,8.8
2019-03-07,2019,3,7,-5.06,-12.46,-8.78,0,0,0,8.4
2019-03-08,2019,3,8,-0.86,-13.74,-7.32,0,0,0,7.8
2019-03-09,2019,3,9,1.48,-10.52,-4.54,2.16,0,2.5,7.4
2019-03-10,2019,3,10,5.48,0.22,2.86,2.64,0,8.16,4.8
2019-03-11,2019,3,11,2.54,-1.44,0.58,0,0,0,3.6
2019-03-12,2019,3,12,3.12,-2.8,0.18,0,0,0.04,2.6
2019-03-13,2019,3,13,3.08,-2.38,0.32,0.16,0,0.16,2.2
2019-03-14,2019,3,14,9.88,1.5,5.7,3.56,0,6.62,1.6
